url,id,name
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17000,17000,ANNUAL_COST_PER_SQFT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20371,20371,Annual_Income
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16938,16938,ANNUAL_RENT_PER_SQFT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17886,17886,ANONYMOUS
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17325,17325,ANSWER
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17885,17885,ANSWER
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20645,20645,ANSWER
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20382,20382,Apartment_Num
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17156,17156,APPLICATION
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17182,17182,APPLICATION
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17208,17208,APPLICATION
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17223,17223,APPLICATION
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17234,17234,APPLICATION
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17251,17251,APPLICATION
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17262,17262,APPLICATION
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17295,17295,APPLICATION
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17361,17361,APPLICATION
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17374,17374,APPLICATION
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16696,16696,APPLICATION_CONTACT_USER
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17346,17346,APPLICATION_END
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17345,17345,APPLICATION_START
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16698,16698,APPLICATION_YEAR
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17136,17136,APPROPRIATED_AMOUNT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17133,17133,APPROPRIATION
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17418,17418,APPROVED
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17888,17888,APPROVED
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17419,17419,APPROVED_BY
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15595,15595,APPROVED_VACANCY
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16604,16604,APPR_0005
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15765,15765,APPR_COL
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15782,15782,APPR_COL
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16213,16213,APPR_COL
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16247,16247,APPR_COL
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16345,16345,APPR_COL
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16364,16364,APPR_COL
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17727,17727,APPR_COL
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=18140,18140,APPR_COL
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=18551,18551,APPR_COL
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17931,17931,APPR_NBR
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=18009,18009,APPR_NBR
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=18109,18109,APPR_NBR
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=18548,18548,APPR_NBR
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15329,15329,APPR_SEQ
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15362,15362,APPR_SEQ
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15807,15807,APPR_SEQ
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16290,16290,APPR_SEQ
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16304,16304,APPR_SEQ
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16519,16519,APPR_SEQ
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16599,16599,APPR_SEQ
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16636,16636,APPR_SEQ
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=18240,18240,APPR_TO_DATE_AMOUNT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=18255,18255,APPR_TO_DATE_AMOUNT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15167,15167,APPR_XORG
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15294,15294,APPR_XORG
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15586,15586,APPR_XORG
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15722,15722,APPR_XORG
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16098,16098,APPR_XORG
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16739,16739,APP_LAST_MODIFIED_BY
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16740,16740,APP_LAST_MODIFIED_DATE
